@relation InstanceResultListener

@attribute Key_Dataset {audiology,breast-cancer,contact-lenses,primary-tumor,vote,weather.symbolic,pima_diabetes,Glass,ionosphere,iris,labor-neg-data,weather}
@attribute Key_Run {1}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.MIT}
@attribute Key_Scheme_options {'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01','-C 0.25 -M 64 -I 32 -STG I -ERA 0.01','-C 0.25 -M 128 -I 64 -STG I -ERA 0.01','-C 0.25 -M 256 -I 128 -STG I -ERA 0.01','-C 0.25 -M 512 -I 256 -STG I -ERA 0.01','-C 0.25 -M 32 -I 16 -STG I -ERA 0.5','-C 0.25 -M 64 -I 32 -STG I -ERA 0.5','-C 0.25 -M 128 -I 64 -STG I -ERA 0.5','-C 0.25 -M 256 -I 128 -STG I -ERA 0.5','-C 0.25 -M 512 -I 256 -STG I -ERA 0.5','-C 0.25 -M 32 -I 16 -STG I -ERA 1.0','-C 0.25 -M 64 -I 32 -STG I -ERA 1.0','-C 0.25 -M 128 -I 64 -STG I -ERA 1.0','-C 0.25 -M 256 -I 128 -STG I -ERA 1.0','-C 0.25 -M 512 -I 256 -STG I -ERA 1.0'}
@attribute Key_Scheme_version_ID {-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 9\nSize of the tree: 14\n','Number of leaves: 18\nSize of the tree: 24\n','Number of leaves: 11\nSize of the tree: 15\n','Number of leaves: 7\nSize of the tree: 9\n','Number of leaves: 10\nSize of the tree: 15\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 11\nSize of the tree: 16\n','Number of leaves: 12\nSize of the tree: 17\n','Number of leaves: 9\nSize of the tree: 13\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 26\nSize of the tree: 29\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 15\nSize of the tree: 17\n','Number of leaves: 13\nSize of the tree: 14\n','Number of leaves: 15\nSize of the tree: 18\n','Number of leaves: 14\nSize of the tree: 16\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 3\nSize of the tree: 4\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 8\nSize of the tree: 12\n','Number of leaves: 13\nSize of the tree: 18\n','Number of leaves: 14\nSize of the tree: 20\n','Number of leaves: 28\nSize of the tree: 32\n','Number of leaves: 17\nSize of the tree: 20\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 18\nSize of the tree: 25\n','Number of leaves: 29\nSize of the tree: 33\n','Number of leaves: 36\nSize of the tree: 43\n','Number of leaves: 24\nSize of the tree: 26\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 16\nSize of the tree: 22\n','Number of leaves: 45\nSize of the tree: 52\n','Number of leaves: 32\nSize of the tree: 37\n','Number of leaves: 30\nSize of the tree: 34\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 54\nSize of the tree: 61\n','Number of leaves: 22\nSize of the tree: 26\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 14\nSize of the tree: 22\n','Number of leaves: 14\nSize of the tree: 19\n','Number of leaves: 13\nSize of the tree: 19\n','Number of leaves: 19\nSize of the tree: 27\n','Number of leaves: 17\nSize of the tree: 23\n','Number of leaves: 17\nSize of the tree: 24\n','Number of leaves: 32\nSize of the tree: 38\n','Number of leaves: 27\nSize of the tree: 31\n','Number of leaves: 37\nSize of the tree: 41\n','Number of leaves: 54\nSize of the tree: 63\n','Number of leaves: 34\nSize of the tree: 63\n','Number of leaves: 42\nSize of the tree: 75\n','Number of leaves: 42\nSize of the tree: 77\n','Number of leaves: 39\nSize of the tree: 72\n','Number of leaves: 32\nSize of the tree: 59\n','Number of leaves: 49\nSize of the tree: 88\n','Number of leaves: 49\nSize of the tree: 87\n','Number of leaves: 34\nSize of the tree: 61\n','Number of leaves: 34\nSize of the tree: 62\n','Number of leaves: 51\nSize of the tree: 90\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 4\nSize of the tree: 6\n','Number of leaves: 5\nSize of the tree: 8\n','Number of leaves: 6\nSize of the tree: 10\n','Number of leaves: 25\nSize of the tree: 33\n','Number of leaves: 20\nSize of the tree: 27\n','Number of leaves: 15\nSize of the tree: 21\n','Number of leaves: 21\nSize of the tree: 28\n','Number of leaves: 23\nSize of the tree: 32\n','Number of leaves: 22\nSize of the tree: 30\n','Number of leaves: 30\nSize of the tree: 35\n','Number of leaves: 41\nSize of the tree: 46\n','Number of leaves: 18\nSize of the tree: 21\n','Number of leaves: 40\nSize of the tree: 46\n','Number of leaves: 42\nSize of the tree: 49\n','Number of leaves: 39\nSize of the tree: 69\n','Number of leaves: 44\nSize of the tree: 81\n','Number of leaves: 46\nSize of the tree: 83\n','Number of leaves: 45\nSize of the tree: 81\n','Number of leaves: 45\nSize of the tree: 80\n','Number of leaves: 46\nSize of the tree: 81\n','Number of leaves: 46\nSize of the tree: 82\n','Number of leaves: 28\nSize of the tree: 39\n','Number of leaves: 24\nSize of the tree: 33\n','Number of leaves: 41\nSize of the tree: 47\n','Number of leaves: 46\nSize of the tree: 54\n','Number of leaves: 56\nSize of the tree: 63\n','Number of leaves: 25\nSize of the tree: 30\n','Number of leaves: 47\nSize of the tree: 55\n','Number of leaves: 59\nSize of the tree: 68\n','Number of leaves: 51\nSize of the tree: 61\n','Number of leaves: 59\nSize of the tree: 67\n','Number of leaves: 43\nSize of the tree: 79\n','Number of leaves: 40\nSize of the tree: 72\n','Number of leaves: 47\nSize of the tree: 84\n','Number of leaves: 51\nSize of the tree: 91\n','Number of leaves: 48\nSize of the tree: 85\n','Number of leaves: 50\nSize of the tree: 87\n','Number of leaves: 49\nSize of the tree: 85\n','Number of leaves: 7\nSize of the tree: 12\n','Number of leaves: 28\nSize of the tree: 37\n','Number of leaves: 30\nSize of the tree: 39\n','Number of leaves: 23\nSize of the tree: 31\n','Number of leaves: 29\nSize of the tree: 38\n','Number of leaves: 56\nSize of the tree: 64\n','Number of leaves: 45\nSize of the tree: 51\n','Number of leaves: 42\nSize of the tree: 50\n','Number of leaves: 58\nSize of the tree: 67\n','Number of leaves: 74\nSize of the tree: 84\n','Number of leaves: 26\nSize of the tree: 32\n','Number of leaves: 61\nSize of the tree: 70\n','Number of leaves: 49\nSize of the tree: 89\n','Number of leaves: 47\nSize of the tree: 85\n','Number of leaves: 43\nSize of the tree: 77\n','Number of leaves: 54\nSize of the tree: 95\n','Number of leaves: 48\nSize of the tree: 87\n','Number of leaves: 50\nSize of the tree: 89\n','Number of leaves: 39\nSize of the tree: 68\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 24\nSize of the tree: 32\n','Number of leaves: 69\nSize of the tree: 79\n','Number of leaves: 65\nSize of the tree: 73\n','Number of leaves: 61\nSize of the tree: 71\n','Number of leaves: 49\nSize of the tree: 55\n','Number of leaves: 48\nSize of the tree: 56\n','Number of leaves: 64\nSize of the tree: 75\n','Number of leaves: 78\nSize of the tree: 88\n','Number of leaves: 30\nSize of the tree: 37\n','Number of leaves: 46\nSize of the tree: 84\n','Number of leaves: 53\nSize of the tree: 93\n','Number of leaves: 48\nSize of the tree: 86\n','Number of leaves: 37\nSize of the tree: 64\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
breast-cancer,1,9,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1526,258,28,18,10,0,64.285714,35.714286,0,0.054054,0.438889,0.496185,105.938802,109.780443,24.187188,27.962393,-3.775205,0.863828,0.998657,-0.134829,-3.031495,-0.108268,-12.533476,0.8,16,0.75,6,0.25,2,0.2,4,0.727273,0.8,0.761905,0.055048,0.490625,0.721834,0.642857,0.592857,0.407143,0.357143,0.614719,0.642857,0.62585,0.055048,0.490625,0.602469,0.52381,0.642857,0.078,0,0.046875,0,46.875,0,7518,31246,6176,100,100,'Number of leaves: 14\nSize of the tree: 16\n',16,14,14
breast-cancer,1,10,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1526,258,28,20,8,0,71.428571,28.571429,0,0,0.405052,0.451812,97.771274,99.962939,24.187188,24.172645,0.014544,0.863828,0.863309,0.000519,0.524798,0.018743,2.169735,1,20,1,8,0,0,0,0,0.714286,1,0.833333,?,0.5,0.714286,0.714286,0.714286,0.285714,0.285714,?,0.714286,?,?,0.5,0.591837,?,0.714286,0.094,0,0.078125,0,78.125,0,4679,31246,6176,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
contact-lenses,1,1,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1526,21,3,3,0,0,100,0,0,1,0.187287,0.268548,42.139592,52.162869,5.526069,1.588925,3.937144,1.842023,0.529642,1.312381,3.937144,1.312381,71.246737,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.047,0,0.046875,0,46.875,0,4347,3176,1934,100,66.666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,1,2,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1526,21,3,3,0,0,100,0,0,1,0.174773,0.248487,39.323981,48.266069,5.526069,1.447084,4.078985,1.842023,0.482361,1.359662,4.078985,1.359662,73.813508,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.062,0,0.046875,0,46.875,0,4347,3176,1934,100,55.555556,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,1,3,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1526,21,3,2,1,0,66.666667,33.333333,0,0.5,0.299211,0.457146,67.322452,88.796135,5.526069,4.906237,0.619831,1.842023,1.635412,0.20661,2.030102,0.676701,36.736824,1,1,0,0,1,2,0,0,1,1,1,1,1,1,0.666667,0.166667,0.833333,0.333333,?,0.666667,?,?,0.833333,0.833333,?,0.666667,0.063,0,0.0625,0,62.5,0,4751,3176,1934,100,77.777778,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,1,4,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1526,21,3,3,0,0,100,0,0,1,0.15566,0.215766,35.023472,41.91052,5.526069,1.239082,4.286987,1.842023,0.413027,1.428996,4.286987,1.428996,77.57751,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.069,0,0.03125,0,31.25,0,4347,3176,1934,100,66.666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,1,5,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1526,22,2,1,1,0,50,50,0,0,0.251171,0.390643,85.626559,125.384901,1.673003,1.873286,-0.200284,0.836501,0.936643,-0.100142,0.078583,0.039292,4.697126,?,0,0,0,1,2,?,0,?,?,?,?,?,?,0.5,?,?,0.5,1,0.5,0.666667,?,?,1,0.666667,0.5,0.06,0,0.046875,0,46.875,0,4347,3245,1865,100,66.666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,1,6,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1526,22,2,2,0,0,100,0,0,1,0.041667,0.044437,14.204545,14.262961,1.673003,0.186219,1.486784,0.836501,0.093109,0.743392,1.486784,0.743392,88.869186,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0.054,0,0.046875,0,46.875,0,4347,3245,1865,100,66.666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,1,7,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1526,22,2,2,0,0,100,0,0,1,0.024621,0.027348,8.393595,8.777767,1.673003,0.10858,1.564422,0.836501,0.05429,0.782211,1.564422,0.782211,93.509854,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0.054,0,0.03125,0,31.25,0,4347,3245,1865,100,33.333333,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,1,8,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,22,2,2,0,0,100,0,0,1,0.00947,0.011598,3.228306,3.722602,1.673003,0.04128,1.631723,0.836501,0.02064,0.815862,1.631723,0.815862,97.532608,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0.091,0,0.078125,0,78.125,0,4347,3245,1865,100,33.333333,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,1,9,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,22,2,0,2,0,0,100,0,0,0.603366,0.726981,205.692827,233.339434,1.673003,8.327791,-6.654789,0.836501,4.163896,-3.327394,-2.070548,-1.035274,-123.76237,?,0,0.5,1,0.5,1,?,0,0,?,?,?,?,?,0,?,?,1,?,0,?,?,?,1,?,0,0.052,0,0.046875,0,46.875,0,4347,3245,1865,50,66.666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,1,10,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,22,2,2,0,0,100,0,0,1,0.075421,0.116286,18.855128,25.176682,3.058894,0.364477,2.694417,1.529447,0.182238,1.347209,2.694417,1.347209,88.084693,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.055,0,0.0625,0,62.5,0,4347,3245,1865,100,50,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
primary-tumor,1,1,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,305,34,0,0,34,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.264706,?,?,?,?,?,?,?,?,?,?,?,?,0.112,0,0.09375,0,93.75,0,5911,56801,9918,0,0,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
primary-tumor,1,2,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,305,34,0,0,34,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.264706,?,?,?,?,?,?,?,?,?,?,?,?,0.131,0,0.140625,0,140.625,0,5911,56801,9918,0,0,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
primary-tumor,1,3,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,305,34,0,0,34,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.264706,?,?,?,?,?,?,?,?,?,?,?,?,0.116,0,0.09375,0,93.75,0,5911,56801,9918,0,0,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
primary-tumor,1,4,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,305,34,0,0,34,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.235294,?,?,?,?,?,?,?,?,?,?,?,?,0.113,0.001,0.109375,0.015625,109.375,15.625,5911,56801,9918,0,0,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
primary-tumor,1,5,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,305,34,0,0,34,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.235294,?,?,?,?,?,?,?,?,?,?,?,?,0.124,0,0.109375,0,109.375,0,5911,56801,9918,0,0,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
primary-tumor,1,6,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,305,34,0,0,34,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.235294,?,?,?,?,?,?,?,?,?,?,?,?,0.127,0,0.140625,0,140.625,0,5911,56801,9918,0,0,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
primary-tumor,1,7,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,305,34,0,0,34,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.235294,?,?,?,?,?,?,?,?,?,?,?,?,0.126,0,0.125,0,125,0,5911,56801,9918,0,0,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
primary-tumor,1,8,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,305,34,0,0,34,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.235294,?,?,?,?,?,?,?,?,?,?,?,?,0.138,0,0.140625,0,140.625,0,5911,56801,9918,0,0,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
primary-tumor,1,9,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,305,34,0,0,34,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.235294,?,?,?,?,?,?,?,?,?,?,?,?,0.11,0,0.078125,0,78.125,0,5911,56801,9918,0,0,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
primary-tumor,1,10,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,306,33,0,0,33,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.272727,?,?,?,?,?,?,?,?,?,?,?,?,0.109,0,0.09375,0,93.75,0,5911,56974,9745,0,0,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
vote,1,1,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,391,44,43,1,0,97.727273,2.272727,0,0.951542,0.104963,0.151635,22.131719,31.141909,42.346182,7.794093,34.552089,0.962413,0.177138,0.785275,34.682009,0.788227,81.901146,1,27,0.058824,1,0.941176,16,0,0,0.964286,1,0.981818,0.952661,0.998911,0.998677,0.977273,0.036096,0.963904,0.022727,0.978084,0.977273,0.977135,0.952661,0.998911,0.997926,0.975758,0.977273,0.078,0,0.078125,0,78.125,0,6325,67952,10697,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
vote,1,2,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,391,44,40,4,0,90.909091,9.090909,0,0.808279,0.118911,0.281895,25.072576,57.893948,42.346182,18.782551,23.563631,0.962413,0.426876,0.535537,32.003402,0.72735,75.57565,0.925926,25,0.117647,2,0.882353,15,0.074074,2,0.925926,0.925926,0.925926,0.808279,0.937908,0.939063,0.909091,0.100812,0.899188,0.090909,0.909091,0.909091,0.909091,0.808279,0.937908,0.921942,0.904139,0.909091,0.078,0,0.078125,0,78.125,0,7417,67952,10697,95.454545,55.681818,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
vote,1,3,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,391,44,43,1,0,97.727273,2.272727,0,0.951542,0.067889,0.154371,14.314563,31.703789,42.346182,6.552267,35.793915,0.962413,0.148915,0.813498,37.203278,0.845529,87.855093,1,27,0.058824,1,0.941176,16,0,0,0.964286,1,0.981818,0.952661,0.997821,0.998677,0.977273,0.036096,0.963904,0.022727,0.978084,0.977273,0.977135,0.952661,0.997821,0.997926,0.975758,0.977273,0.084,0,0.078125,0,78.125,0,7781,67952,10697,100,53.409091,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
vote,1,4,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,391,44,43,1,0,97.727273,2.272727,0,0.951542,0.082963,0.133665,17.492877,27.451428,42.346182,6.094266,36.251916,0.962413,0.138506,0.823907,36.251916,0.823907,85.608464,1,27,0.058824,1,0.941176,16,0,0,0.964286,1,0.981818,0.952661,1,1,0.977273,0.036096,0.963904,0.022727,0.978084,0.977273,0.977135,0.952661,1,1,0.975758,0.977273,0.062,0,0.0625,0,62.5,0,9601,67952,10697,100,86.363636,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
vote,1,5,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,391,44,41,3,0,93.181818,6.818182,0,0.854626,0.134883,0.228805,28.440455,46.99066,42.346182,12.800078,29.546104,0.962413,0.290911,0.671502,31.582733,0.717789,74.582243,0.962963,26,0.117647,2,0.882353,15,0.037037,1,0.928571,0.962963,0.945455,0.855631,0.972767,0.983045,0.931818,0.086502,0.913498,0.068182,0.932021,0.931818,0.931405,0.855631,0.972767,0.957779,0.927273,0.931818,0.094,0,0.09375,0,93.75,0,7417,67952,10697,100,100,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
vote,1,6,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,392,43,42,1,0,97.674419,2.325581,0,0.950857,0.072859,0.172025,15.454724,35.569075,40.982011,7.655626,33.326385,0.95307,0.178038,0.775032,35.500196,0.825586,86.623851,0.962963,26,0,0,1,16,0.037037,1,1,0.962963,0.981132,0.952007,0.976852,0.986219,0.976744,0.013781,0.986219,0.023256,0.978112,0.976744,0.976877,0.952007,0.976852,0.964115,0.975415,0.976744,0.094,0,0.09375,0,93.75,0,8873,68117,10532,100,72.093023,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
vote,1,7,weka.classifiers.trees.MIT,'-C 0.25 -M 32 -I 16 -STG I -ERA 0.01',-217733168393644444,20191203.1527,392,43,42,1,0,97.674419,2.325581,0,0.94959,0.081572,0.183046,17.302931,37.847983,40.982011,9.624197,31.357813,0.95307,0.223819,0.729251,34.731013,0.807698,84.746972,1,27,0.0625,1,0.9375,15,0,0,0.964286,1,0.981818,0.950799,0.972222,0.969708,0.976744,0.039244,0.960756,0.023256,0.977575,0.976744,0.976581,0.950799,0.972222,0.96806,0.97478,0.976744,0.064,0,0.0625,0,62.5,0,7781,68117,10532,97.674419,70.930233,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
